,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
35999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
36000,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
36001,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
36002,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
36003,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
36004,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
36005,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36006,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
36007,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
36008,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
36009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
36010,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
36011,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
36012,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
36013,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
36014,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
36015,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36016,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
36017,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
36018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
36019,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
36020,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
36021,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
36022,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
36023,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
36024,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36025,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
36026,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
36027,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
36028,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
36029,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
36030,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
36031,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
36032,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
36033,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
36034,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36035,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
36036,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
36037,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
36038,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
36039,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
36040,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
36041,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
36042,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
36043,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36044,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
36045,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
36046,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
36047,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
36048,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
36049,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
36050,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
36051,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
36052,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
36053,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36054,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
36055,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
36056,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
36057,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
36058,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
36059,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
36060,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
36061,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
36062,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36063,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
36064,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
36065,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
36066,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
36067,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
36068,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
36069,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
36070,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
36071,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
36072,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36073,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
36074,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
36075,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
36076,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
36077,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
36078,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
36079,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
36080,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
36081,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36082,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
36083,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
36084,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
36085,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
36086,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
36087,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
36088,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
36089,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
36090,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
36091,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36092,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
36093,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
36094,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
36095,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
36096,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
36097,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
36098,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
36099,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
36100,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36101,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
36102,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
36103,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
36104,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
36105,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
36106,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
36107,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
36108,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
36109,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
36110,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36111,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
36112,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
36113,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
36114,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
36115,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
36116,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
36117,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
36118,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
36119,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36120,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
36121,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
36122,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
36123,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
36124,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
36125,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
36126,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
36127,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
36128,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
36129,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36130,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
36131,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
36132,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
36133,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
36134,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
36135,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
36136,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
36137,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
36138,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36139,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
36140,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
36141,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
36142,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
36143,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
36144,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
36145,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
36146,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
36147,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
36148,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36149,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
36150,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
36151,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
36152,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
36153,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
36154,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
36155,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
36156,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
36157,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36158,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
36159,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
36160,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
36161,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
36162,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
36163,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
36164,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
36165,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
36166,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
36167,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36168,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
36169,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
36170,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
36171,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
36172,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
36173,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
36174,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
36175,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
36176,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36177,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
36178,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
36179,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
36180,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
36181,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
36182,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
36183,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
36184,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
36185,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
36186,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36187,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
36188,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
36189,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
36190,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
36191,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
36192,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
36193,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
36194,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
36195,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36196,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
36197,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
36198,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
36199,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
36200,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
36201,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
36202,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
36203,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
36204,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
36205,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36206,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
36207,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
36208,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
36209,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
36210,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
36211,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36212,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
36213,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
36214,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
36215,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
36216,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36217,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36218,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
36219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36220,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36221,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36222,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
36223,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
36224,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
36225,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36226,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36227,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36228,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
36229,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36230,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36231,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
36232,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
36233,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
36234,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
36235,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36236,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36237,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
36238,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36239,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36241,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
36242,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
36243,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
36244,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36245,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36246,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36247,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
36248,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36249,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36250,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
36251,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
36252,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
36253,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
36254,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36255,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36256,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
36257,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36258,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36259,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36260,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
36261,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
36262,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
36263,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36264,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36265,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36266,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
36267,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36268,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36269,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
36270,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
36271,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
36272,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
36273,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36274,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36275,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
36276,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36277,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36278,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36279,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
36280,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
36281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
36282,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36283,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36284,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36285,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
36286,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36288,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
36289,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
36290,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
36291,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
36292,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36293,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36294,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
36295,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36296,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36297,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36298,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
36299,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
36300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
36301,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36302,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36303,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36304,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
36305,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36306,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36307,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
36308,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
